"CellCode";"EofOrigin.x";"NofOrigin.x";"final_capacity"
"10kmE406N338";4060000;3380000;0.999962370145206
"10kmE406N339";4060000;3390000;0.999945842518765
"10kmE406N340";4060000;3400000;0.999963475764024
"10kmE407N338";4070000;3380000;0.999954152547525
"10kmE407N339";4070000;3390000;0.999933343793111
"10kmE407N340";4070000;3400000;0.999957534383988
"10kmE407N341";4070000;3410000;0.999961079009517
"10kmE408N339";4080000;3390000;0.999947330418313
"10kmE408N340";4080000;3400000;0.99993892356256
"10kmE408N341";4080000;3410000;0.999971646666823
"10kmE409N339";4090000;3390000;0.999958136530502
"10kmE409N340";4090000;3400000;0.999943229826736
"10kmE409N341";4090000;3410000;0.99995787139617
"10kmE410N340";4100000;3400000;0.999959191315734
"10kmE410N341";4100000;3410000;0.999964246007436
"10kmE410N342";4100000;3420000;0.999960472490472
"10kmE411N336";4110000;3360000;0.999955780087451
"10kmE411N337";4110000;3370000;0.999954346599013
"10kmE411N339";4110000;3390000;0.999965704094278
"10kmE411N340";4110000;3400000;0.999970045011341
"10kmE411N341";4110000;3410000;0.999954887647018
"10kmE411N342";4110000;3420000;0.999954521967872
"10kmE412N340";4120000;3400000;0.999950234246031
"10kmE412N341";4120000;3410000;0.999932275025136
"10kmE412N342";4120000;3420000;0.999953014871279
"10kmE413N340";4130000;3400000;0.999954169172493
"10kmE413N341";4130000;3410000;0.999925994411579
"10kmE413N342";4130000;3420000;0.999949521336545
"10kmE414N340";4140000;3400000;0.99996042951341
"10kmE414N341";4140000;3410000;0.999931371641686
"10kmE414N342";4140000;3420000;0.99994244225688
"10kmE414N343";4140000;3430000;0.999946319264854
"10kmE415N195";4150000;1950000;0.999988777510697
"10kmE415N341";4150000;3410000;0.999931087614282
"10kmE415N342";4150000;3420000;0.99994687920593
"10kmE415N343";4150000;3430000;0.999955045572521
"10kmE415N444";4150000;4440000;0.928336347951757
"10kmE416N177";4160000;1770000;0.999989022512919
"10kmE416N194";4160000;1940000;0.999988891039587
"10kmE416N195";4160000;1950000;0.999987627615919
"10kmE416N197";4160000;1970000;0.999993351919704
"10kmE416N341";4160000;3410000;0.999950346178128
"10kmE416N342";4160000;3420000;0.999959769845909
"10kmE416N347";4160000;3470000;0.999941784109243
"10kmE417N153";4170000;1530000;0.999997453432086
"10kmE417N154";4170000;1540000;0.999996406689971
"10kmE417N176";4170000;1760000;0.999988593037155
"10kmE417N183";4170000;1830000;0.99998767672598
"10kmE417N184";4170000;1840000;0.999973564293263
"10kmE417N185";4170000;1850000;0.99997181883976
"10kmE417N188";4170000;1880000;0.99998684756401
"10kmE417N192";4170000;1920000;0.999990801844179
"10kmE417N193";4170000;1930000;0.999988146399794
"10kmE417N341";4170000;3410000;0.999959031355952
"10kmE417N342";4170000;3420000;0.999957729744897
"10kmE417N346";4170000;3460000;0.999962274393808
"10kmE417N347";4170000;3470000;0.999938404307059
"10kmE417N359";4170000;3590000;0.999944023265602
"10kmE417N360";4170000;3600000;0.999975336521149
"10kmE417N361";4170000;3610000;0.999947358196741
"10kmE418N153";4180000;1530000;0.999996090786588
"10kmE418N175";4180000;1750000;0.999981579562981
"10kmE418N189";4180000;1890000;0.999993556144223
"10kmE418N191";4180000;1910000;0.999995689863212
"10kmE418N198";4180000;1980000;0.999974246309304
"10kmE418N199";4180000;1990000;0.999978770712465
"10kmE418N200";4180000;2000000;0.999992121773798
"10kmE418N341";4180000;3410000;0.99995995554984
"10kmE418N342";4180000;3420000;0.999932617017794
"10kmE418N346";4180000;3460000;0.999973229873501
"10kmE418N347";4180000;3470000;0.999960131573409
"10kmE418N349";4180000;3490000;0.999945491219866
"10kmE418N350";4180000;3500000;0.999953686978278
"10kmE418N351";4180000;3510000;0.999948809526036
"10kmE418N352";4180000;3520000;0.999942902845652
"10kmE418N353";4180000;3530000;0.999946121495546
"10kmE418N358";4180000;3580000;0.999963237051933
"10kmE418N359";4180000;3590000;0.99996258164005
"10kmE418N360";4180000;3600000;0.999962815348283
"10kmE418N361";4180000;3610000;0.999963165501438
"10kmE418N362";4180000;3620000;0.999968146093951
"10kmE418N363";4180000;3630000;0.999969135591245
"10kmE418N364";4180000;3640000;0.999983685215321
"10kmE418N365";4180000;3650000;0.999976808604765
"10kmE418N366";4180000;3660000;0.999974748941941
"10kmE418N367";4180000;3670000;0.999976964322959
"10kmE418N368";4180000;3680000;0.999968553978535
"10kmE418N369";4180000;3690000;0.999971564874787
"10kmE418N371";4180000;3710000;0.999981071190404
"10kmE418N372";4180000;3720000;0.99997539427596
"10kmE418N373";4180000;3730000;0.999982787452891
"10kmE418N374";4180000;3740000;0.999975713400412
"10kmE419N175";4190000;1750000;0.999981324748053
"10kmE419N198";4190000;1980000;0.99996992204901
"10kmE419N199";4190000;1990000;0.999976031475904
"10kmE419N339";4190000;3390000;0.999963812215026
"10kmE419N340";4190000;3400000;0.999970049033133
"10kmE419N341";4190000;3410000;0.99993954221713
"10kmE419N342";4190000;3420000;0.999950805621156
"10kmE419N343";4190000;3430000;0.999951244296732
"10kmE419N344";4190000;3440000;0.999944409250738
"10kmE419N346";4190000;3460000;0.999967769214581
"10kmE419N347";4190000;3470000;0.999965970140529
"10kmE419N348";4190000;3480000;0.999955580213716
"10kmE419N349";4190000;3490000;0.999948355998784
"10kmE419N350";4190000;3500000;0.999953011971847
"10kmE419N351";4190000;3510000;0.999949363738396
"10kmE419N352";4190000;3520000;0.999944740500853
"10kmE419N353";4190000;3530000;0.999947989548016
"10kmE419N354";4190000;3540000;0.999945851006617
"10kmE419N355";4190000;3550000;0.999940742839105
"10kmE419N356";4190000;3560000;0.999949264690065
"10kmE419N357";4190000;3570000;0.99994695648514
"10kmE419N358";4190000;3580000;0.999956496036664
"10kmE419N359";4190000;3590000;0.999957626955363
"10kmE419N361";4190000;3610000;0.999967491695426
"10kmE419N362";4190000;3620000;0.999967861307008
"10kmE419N363";4190000;3630000;0.999958670566148
"10kmE419N364";4190000;3640000;0.999977475452078
"10kmE419N365";4190000;3650000;0.999972601702247
"10kmE419N366";4190000;3660000;0.999974010989782
"10kmE419N367";4190000;3670000;0.999973472280029
"10kmE419N368";4190000;3680000;0.999978758552155
"10kmE419N369";4190000;3690000;0.99998140204597
"10kmE419N370";4190000;3700000;0.710418987245805
"10kmE419N371";4190000;3710000;0.999974231790867
"10kmE419N372";4190000;3720000;0.999968891131012
"10kmE419N373";4190000;3730000;0.999978443339491
"10kmE419N374";4190000;3740000;0.999973645594823
"10kmE419N375";4190000;3750000;0.999979809851053
"10kmE419N376";4190000;3760000;0.99996567509996
"10kmE419N377";4190000;3770000;0.999978660771155
"10kmE420N154";4200000;1540000;0.999995866390207
"10kmE420N175";4200000;1750000;0.999985494925527
"10kmE420N198";4200000;1980000;0.999970252071691
"10kmE420N340";4200000;3400000;0.999970020576613
"10kmE420N341";4200000;3410000;0.999953749620034
"10kmE420N344";4200000;3440000;0.999965883819341
"10kmE420N345";4200000;3450000;0.999970470217152
"10kmE420N346";4200000;3460000;0.99997418820586
"10kmE420N347";4200000;3470000;0.999964595365586
"10kmE420N348";4200000;3480000;0.999943173942526
"10kmE420N349";4200000;3490000;0.999947516917249
"10kmE420N350";4200000;3500000;0.999971595692941
"10kmE420N351";4200000;3510000;0.999966069282391
"10kmE420N352";4200000;3520000;0.999955864451563
"10kmE420N353";4200000;3530000;0.999962446769706
"10kmE420N354";4200000;3540000;0.999945981948699
"10kmE420N355";4200000;3550000;0.999942102766151
"10kmE420N356";4200000;3560000;0.999970857366661
"10kmE420N357";4200000;3570000;0.999967313793345
"10kmE420N358";4200000;3580000;0.99996818848645
"10kmE420N359";4200000;3590000;0.999955920148713
"10kmE420N361";4200000;3610000;0.999963650244347
"10kmE420N362";4200000;3620000;0.999974092850126
"10kmE420N363";4200000;3630000;0.999966834162951
"10kmE420N365";4200000;3650000;0.999962143288049
"10kmE420N366";4200000;3660000;0.99996812116819
"10kmE420N367";4200000;3670000;0.999958001449716
"10kmE420N368";4200000;3680000;0.99995837781467
"10kmE420N369";4200000;3690000;0.999959697500409
"10kmE420N370";4200000;3700000;0.999982070675988
"10kmE420N371";4200000;3710000;0.93482037988488
"10kmE420N372";4200000;3720000;0.935855149207164
"10kmE420N373";4200000;3730000;0.835088731170505
"10kmE420N374";4200000;3740000;0.999961756447728
"10kmE420N375";4200000;3750000;0.723012281816962
"10kmE420N376";4200000;3760000;0.530245282577688
"10kmE420N377";4200000;3770000;0.99996365882573
"10kmE421N154";4210000;1540000;0.999994257055674
"10kmE421N174";4210000;1740000;0.999971597841092
"10kmE421N175";4210000;1750000;0.99998483657072
"10kmE421N340";4210000;3400000;0.999973239249889
"10kmE421N343";4210000;3430000;0.999958287300956
"10kmE421N344";4210000;3440000;0.999958160263755
"10kmE421N345";4210000;3450000;0.999960876473211
"10kmE421N346";4210000;3460000;0.999968190590876
"10kmE421N347";4210000;3470000;0.999965408469147
"10kmE421N349";4210000;3490000;0.999967950335539
"10kmE421N354";4210000;3540000;0.999967645778287
"10kmE421N355";4210000;3550000;0.999970601608717
"10kmE421N356";4210000;3560000;0.999965830149414
"10kmE421N357";4210000;3570000;0.999966579629153
"10kmE421N358";4210000;3580000;0.999974793462249
"10kmE421N375";4210000;3750000;0.99997671227582
"10kmE421N376";4210000;3760000;0.99998037857694
"10kmE421N377";4210000;3770000;0.999955146468071
"10kmE421N378";4210000;3780000;0.999959028877406
"10kmE421N379";4210000;3790000;0.999961953118058
"10kmE422N155";4220000;1550000;0.999996822669348
"10kmE422N174";4220000;1740000;0.999976378418641
"10kmE422N204";4220000;2040000;0.999985805532959
"10kmE422N343";4220000;3430000;0.999950433114317
"10kmE422N344";4220000;3440000;0.999964557135174
"10kmE422N345";4220000;3450000;0.999966921598429
"10kmE422N371";4220000;3710000;0.999992444634956
"10kmE422N376";4220000;3760000;0.999981925811958
"10kmE422N377";4220000;3770000;0.999968648864779
"10kmE422N378";4220000;3780000;0.999953670587135
"10kmE422N379";4220000;3790000;0.999959788014123
"10kmE422N380";4220000;3800000;0.999974610821428
"10kmE423N156";4230000;1560000;0.999995998301962
"10kmE423N174";4230000;1740000;0.999977845290995
"10kmE423N175";4230000;1750000;0.999987109335469
"10kmE423N200";4230000;2000000;0.999987070593682
"10kmE423N201";4230000;2010000;0.999982613061005
"10kmE423N203";4230000;2030000;0.999983074479129
"10kmE423N348";4230000;3480000;0.999978923922651
"10kmE423N377";4230000;3770000;0.999991497180069
"10kmE423N378";4230000;3780000;0.999939112119157
"10kmE423N379";4230000;3790000;0.999960419786284
"10kmE423N380";4230000;3800000;0.999953605233007
"10kmE424N156";4240000;1560000;0.999997340480511
"10kmE424N201";4240000;2010000;0.999975715536159
"10kmE424N202";4240000;2020000;0.999941129299225
"10kmE424N203";4240000;2030000;0.99997226818602
"10kmE424N378";4240000;3780000;0.999968957420441
"10kmE424N379";4240000;3790000;0.999963508990577
"10kmE424N380";4240000;3800000;0.999967186148198
"10kmE425N157";4250000;1570000;0.999994301394066
"10kmE425N202";4250000;2020000;0.999959253624049
"10kmE425N378";4250000;3780000;0.999995216306966
"10kmE425N379";4250000;3790000;0.999972661327659
"10kmE425N380";4250000;3800000;0.648565371807806
"10kmE426N157";4260000;1570000;0.999995999440924
"10kmE426N203";4260000;2030000;0.999974477581953
"10kmE426N378";4260000;3780000;0.999973869268361
"10kmE426N379";4260000;3790000;0.999962929244511
"10kmE426N380";4260000;3800000;0.999958882689924
"10kmE427N157";4270000;1570000;0.999996166800103
"10kmE427N158";4270000;1580000;0.999994850428134
"10kmE427N204";4270000;2040000;0.999967100147906
"10kmE427N205";4270000;2050000;0.999967288721468
"10kmE427N221";4270000;2210000;0.999994363853906
"10kmE427N378";4270000;3780000;0.999978988311081
"10kmE427N379";4270000;3790000;0.999959716767601
"10kmE427N380";4270000;3800000;0.999960611733346
"10kmE427N381";4270000;3810000;0.999954258517081
"10kmE428N158";4280000;1580000;0.999993684653354
"10kmE428N200";4280000;2000000;0.999980477171651
"10kmE428N221";4280000;2210000;0.999985791367176
"10kmE428N352";4280000;3520000;0.21009371613028
"10kmE428N354";4280000;3540000;0.429071057267878
"10kmE428N378";4280000;3780000;0.999996034101059
"10kmE428N379";4280000;3790000;0.999961596160591
"10kmE428N380";4280000;3800000;0.999968540229616
"10kmE428N381";4280000;3810000;0.999968504501134
"10kmE428N382";4280000;3820000;0.999968866672902
"10kmE428N383";4280000;3830000;0.999958625225057
"10kmE429N158";4290000;1580000;0.999993909689246
"10kmE429N198";4290000;1980000;0.99997860661164
"10kmE429N199";4290000;1990000;0.999977868868754
"10kmE429N200";4290000;2000000;0.999973538887694
"10kmE429N352";4290000;3520000;0.280628891241204
"10kmE429N353";4290000;3530000;0.0559166814000178
"10kmE429N354";4290000;3540000;0.354459474261639
"10kmE429N355";4290000;3550000;0.349154746204277
"10kmE429N356";4290000;3560000;0.517468769816382
"10kmE429N359";4290000;3590000;0.0918019705769328
"10kmE429N360";4290000;3600000;0.0158266472843661
"10kmE429N379";4290000;3790000;0.999983128851685
"10kmE429N380";4290000;3800000;0.999973018659247
"10kmE429N381";4290000;3810000;0.999970386770173
"10kmE429N382";4290000;3820000;0.999968049570931
"10kmE429N383";4290000;3830000;0.999976363878691
"10kmE429N384";4290000;3840000;0.999967408188557
"10kmE430N158";4300000;1580000;0.999993330874974
"10kmE430N196";4300000;1960000;0.999987270385811
"10kmE430N197";4300000;1970000;0.999987286444689
"10kmE430N198";4300000;1980000;0.999977841941684
"10kmE430N351";4300000;3510000;0.0272961322111861
"10kmE430N352";4300000;3520000;0.521413693190359
"10kmE430N353";4300000;3530000;0.341987839253795
"10kmE430N354";4300000;3540000;0.317930592920235
"10kmE430N355";4300000;3550000;0.445362774520608
"10kmE430N356";4300000;3560000;0.635254672343308
"10kmE430N357";4300000;3570000;0.0152135651406206
"10kmE430N358";4300000;3580000;0.182199482356048
"10kmE430N359";4300000;3590000;0.234602400311409
"10kmE430N360";4300000;3600000;0.236404529797978
"10kmE430N361";4300000;3610000;0.0923290204252153
"10kmE430N362";4300000;3620000;0.140682654356458
"10kmE430N380";4300000;3800000;0.999996996371034
"10kmE430N381";4300000;3810000;0.999997606446559
"10kmE430N382";4300000;3820000;0.999995744361307
"10kmE430N383";4300000;3830000;0.999971898777094
"10kmE431N157";4310000;1570000;0.999979286401899
"10kmE431N193";4310000;1930000;0.999976309298758
"10kmE431N219";4310000;2190000;0.999981445203311
"10kmE431N221";4310000;2210000;0.99997396584446
"10kmE431N232";4310000;2320000;0.999968709143732
"10kmE431N348";4310000;3480000;0.4804365943851
"10kmE431N351";4310000;3510000;0.0993711436528665
"10kmE431N352";4310000;3520000;0.411263567702727
"10kmE431N353";4310000;3530000;0.226776916041558
"10kmE431N354";4310000;3540000;0.192139834468359
"10kmE431N355";4310000;3550000;0.465096137470825
"10kmE431N356";4310000;3560000;0.312376561023582
"10kmE431N357";4310000;3570000;0.0159156322445699
"10kmE431N358";4310000;3580000;0.154553423810212
"10kmE431N360";4310000;3600000;0.14843803400792
"10kmE431N361";4310000;3610000;0.226031275814673
"10kmE431N362";4310000;3620000;0.147218383800758
"10kmE431N364";4310000;3640000;0.101295198390103
"10kmE431N382";4310000;3820000;0.99999703702855
"10kmE431N383";4310000;3830000;0.999947647742418
"10kmE432N157";4320000;1570000;0.999995428144831
"10kmE432N218";4320000;2180000;0.999977894723736
"10kmE432N219";4320000;2190000;0.999963631863586
"10kmE432N220";4320000;2200000;0.999980583533098
"10kmE432N231";4320000;2310000;0.999934195915075
"10kmE432N232";4320000;2320000;0.999953589280988
"10kmE432N348";4320000;3480000;0.313448108441596
"10kmE432N349";4320000;3490000;0.581242404746399
"10kmE432N350";4320000;3500000;0.31798554268227
"10kmE432N351";4320000;3510000;0.449718430827102
"10kmE432N352";4320000;3520000;0.339379844315024
"10kmE432N353";4320000;3530000;0.0925330690837323
"10kmE432N354";4320000;3540000;0.1256139444917
"10kmE432N355";4320000;3550000;0.378631772135302
"10kmE432N361";4320000;3610000;0.305078050107866
"10kmE432N362";4320000;3620000;0.280311473580244
"10kmE432N363";4320000;3630000;0.0734772263691538
"10kmE432N383";4320000;3830000;0.999973530549255
"10kmE432N384";4320000;3840000;0.999972013772301
"10kmE433N154";4330000;1540000;0.999990437139383
"10kmE433N155";4330000;1550000;0.999994426447962
"10kmE433N157";4330000;1570000;0.999995634433091
"10kmE433N217";4330000;2170000;0.999978696584048
"10kmE433N230";4330000;2300000;0.999940224986321
"10kmE433N231";4330000;2310000;0.999959706202446
"10kmE433N347";4330000;3470000;0.111467588868931
"10kmE433N348";4330000;3480000;0.233396235386468
"10kmE433N349";4330000;3490000;0.565047697633621
"10kmE433N350";4330000;3500000;0.713224348868968
"10kmE433N351";4330000;3510000;0.917881195908338
"10kmE433N352";4330000;3520000;0.650283456506956
"10kmE433N353";4330000;3530000;0.313003148464514
"10kmE433N354";4330000;3540000;0.271174239194287
"10kmE433N355";4330000;3550000;0.169426267573522
"10kmE433N361";4330000;3610000;0.330104919699629
"10kmE433N362";4330000;3620000;0.480438528571903
"10kmE433N366";4330000;3660000;0.0123720998413178
"10kmE433N367";4330000;3670000;0.0286727717801777
"10kmE433N383";4330000;3830000;0.99997958865948
"10kmE433N384";4330000;3840000;0.999960322070755
"10kmE434N151";4340000;1510000;0.999988288886992
"10kmE434N152";4340000;1520000;0.999979113422966
"10kmE434N153";4340000;1530000;0.999988001576215
"10kmE434N154";4340000;1540000;0.999991830588772
"10kmE434N156";4340000;1560000;0.999996337801342
"10kmE434N157";4340000;1570000;0.999994559154488
"10kmE434N229";4340000;2290000;0.999970089014661
"10kmE434N348";4340000;3480000;0.199365435918322
"10kmE434N349";4340000;3490000;0.0907777203097369
"10kmE434N350";4340000;3500000;0.527967541717996
"10kmE434N351";4340000;3510000;0.464516908710268
"10kmE434N352";4340000;3520000;0.538421057207661
"10kmE434N353";4340000;3530000;0.488318212676023
"10kmE434N354";4340000;3540000;0.110416779508306
"10kmE434N359";4340000;3590000;0.005772629364976
"10kmE434N361";4340000;3610000;0.428733140953442
"10kmE434N362";4340000;3620000;0.408396195382565
"10kmE434N363";4340000;3630000;0.00450257468413397
"10kmE434N364";4340000;3640000;0.140231830369048
"10kmE434N365";4340000;3650000;0.0673063365977654
"10kmE434N366";4340000;3660000;0.162535602923598
"10kmE434N367";4340000;3670000;0.0498700883480589
"10kmE434N368";4340000;3680000;0.0408575206812778
"10kmE434N384";4340000;3840000;0.999978890922908
"10kmE435N151";4350000;1510000;0.99999179933734
"10kmE435N153";4350000;1530000;0.999984775150233
"10kmE435N347";4350000;3470000;0.180718591034597
"10kmE435N348";4350000;3480000;0.104837690261848
"10kmE435N349";4350000;3490000;0.0103682079518647
"10kmE435N350";4350000;3500000;0.205843665444369
"10kmE435N351";4350000;3510000;0.289996234670913
"10kmE435N352";4350000;3520000;0.250623908902565
"10kmE435N354";4350000;3540000;0.0347933830063832
"10kmE435N359";4350000;3590000;0.00556474532436983
"10kmE435N360";4350000;3600000;0.00294182640333679
"10kmE435N361";4350000;3610000;0.0557492597566844
"10kmE435N362";4350000;3620000;0.199091363176902
"10kmE435N363";4350000;3630000;0.115691005008853
"10kmE435N364";4350000;3640000;0.357401499259042
"10kmE435N365";4350000;3650000;0.186048737736864
"10kmE435N366";4350000;3660000;0.283925903181324
"10kmE435N367";4350000;3670000;0.0462295249652129
"10kmE435N383";4350000;3830000;0.99996500812189
"10kmE436N143";4360000;1430000;0.999993471905207
"10kmE436N151";4360000;1510000;0.999990047428391
"10kmE436N152";4360000;1520000;0.999983522129679
"10kmE436N346";4360000;3460000;0.310567442071116
"10kmE436N347";4360000;3470000;0.264823200371587
"10kmE436N348";4360000;3480000;0.331405750853273
"10kmE436N349";4360000;3490000;0.502847688303424
"10kmE436N350";4360000;3500000;0.538235799356242
"10kmE436N351";4360000;3510000;0.369168291195672
"10kmE436N352";4360000;3520000;0.168667377362434
"10kmE436N359";4360000;3590000;0.0922428762549625
"10kmE436N360";4360000;3600000;0.143347731441982
"10kmE436N361";4360000;3610000;0.488202469076529
"10kmE436N362";4360000;3620000;0.372437362773449
"10kmE436N363";4360000;3630000;0.401739223461429
"10kmE436N364";4360000;3640000;0.216750984809382
"10kmE436N365";4360000;3650000;0.100876248968612
"10kmE436N366";4360000;3660000;0.366710902187789
"10kmE436N383";4360000;3830000;0.99994101910877
"10kmE436N384";4360000;3840000;0.999945346840949
"10kmE437N152";4370000;1520000;0.999995874861459
"10kmE437N153";4370000;1530000;0.999993116035495
"10kmE437N343";4370000;3430000;0.560117840029558
"10kmE437N344";4370000;3440000;0.22817561516472
"10kmE437N346";4370000;3460000;0.195426060319398
"10kmE437N347";4370000;3470000;0.284186353050013
"10kmE437N348";4370000;3480000;0.422996015236751
"10kmE437N349";4370000;3490000;0.468888266759698
"10kmE437N350";4370000;3500000;0.460905758154729
"10kmE437N351";4370000;3510000;0.267205830389994
"10kmE437N352";4370000;3520000;0.213741557770345
"10kmE437N353";4370000;3530000;0.240670268407496
"10kmE437N354";4370000;3540000;5.0899999840791e-05
"10kmE437N355";4370000;3550000;0.0168219637292915
"10kmE437N356";4370000;3560000;0.0533267590247698
"10kmE437N357";4370000;3570000;0.214125886550198
"10kmE437N358";4370000;3580000;0.684513433411771
"10kmE437N359";4370000;3590000;0.534332373168267
"10kmE437N360";4370000;3600000;0.341201962015276
"10kmE437N361";4370000;3610000;0.302199134928211
"10kmE437N362";4370000;3620000;0.207277706597547
"10kmE437N363";4370000;3630000;0.533857284286201
"10kmE437N364";4370000;3640000;0.159853785940386
"10kmE437N365";4370000;3650000;0.150434862507297
"10kmE437N366";4370000;3660000;0.258461775639741
"10kmE438N343";4380000;3430000;0.724755612160019
"10kmE438N344";4380000;3440000;0.641920919573412
"10kmE438N345";4380000;3450000;0.320750742538924
"10kmE438N347";4380000;3470000;0.0901057610798575
"10kmE438N349";4380000;3490000;0.150845032970183
"10kmE438N350";4380000;3500000;0.196668374644862
"10kmE438N353";4380000;3530000;0.0268570769894748
"10kmE438N354";4380000;3540000;0.193007188806237
"10kmE438N355";4380000;3550000;0.258974116684617
"10kmE438N356";4380000;3560000;0.191794820634925
"10kmE438N357";4380000;3570000;0.450916534982877
"10kmE438N358";4380000;3580000;0.459671780535927
"10kmE438N359";4380000;3590000;0.571177315582455
"10kmE438N360";4380000;3600000;0.128736989868253
"10kmE438N361";4380000;3610000;0.00724067753466174
"10kmE438N362";4380000;3620000;0.0795788077201431
"10kmE438N363";4380000;3630000;0.19581803635407
"10kmE438N364";4380000;3640000;0.128611636383046
"10kmE438N365";4380000;3650000;0.291083299503379
"10kmE439N141";4390000;1410000;0.99999092232469
"10kmE439N154";4390000;1540000;0.999996408561508
"10kmE439N156";4390000;1560000;0.99999666284004
"10kmE439N343";4390000;3430000;0.648517613385725
"10kmE439N344";4390000;3440000;0.907932198549093
"10kmE439N345";4390000;3450000;0.398673496786013
"10kmE439N346";4390000;3460000;0.132693003830527
"10kmE439N347";4390000;3470000;0.0178303986667293
"10kmE439N349";4390000;3490000;0.54269492061119
"10kmE439N350";4390000;3500000;0.59963110230426
"10kmE439N351";4390000;3510000;0.00451476827920732
"10kmE439N356";4390000;3560000;0.0832672067404287
"10kmE439N357";4390000;3570000;0.156981604692292
"10kmE439N358";4390000;3580000;0.00247546229573651
"10kmE439N362";4390000;3620000;0.00356671095004837
"10kmE439N363";4390000;3630000;0.0717763725196998
"10kmE439N364";4390000;3640000;0.0984033857176928
"10kmE439N365";4390000;3650000;0.0220873449486192
"10kmE440N155";4400000;1550000;0.999995655441813
"10kmE440N343";4400000;3430000;0.293723052054764
"10kmE440N344";4400000;3440000;0.699972929337946
"10kmE440N345";4400000;3450000;0.607014584365802
"10kmE440N346";4400000;3460000;0.486564086180029
"10kmE440N347";4400000;3470000;0.124519974716413
"10kmE440N348";4400000;3480000;0.398867172674815
"10kmE440N349";4400000;3490000;0.89362357344909
"10kmE440N350";4400000;3500000;0.140723223831103
"10kmE440N355";4400000;3550000;0.0346645737052865
"10kmE440N356";4400000;3560000;0.138726600762235
"10kmE440N363";4400000;3630000;0.0364892708347819
"10kmE440N364";4400000;3640000;0.105151820672639
"10kmE441N155";4410000;1550000;0.999995555606426
"10kmE441N344";4410000;3440000;0.264082045600862
"10kmE441N345";4410000;3450000;0.932202693019699
"10kmE441N346";4410000;3460000;0.936042755063987
"10kmE441N347";4410000;3470000;0.941315243678459
"10kmE441N348";4410000;3480000;0.949305558291819
"10kmE441N349";4410000;3490000;0.455009855240298
"10kmE442N214";4420000;2140000;0.999978625769635
"10kmE442N344";4420000;3440000;0.0790424676033254
"10kmE442N345";4420000;3450000;0.54412545414958
"10kmE442N346";4420000;3460000;0.999910434111248
"10kmE442N347";4420000;3470000;0.999948955147892
"10kmE442N348";4420000;3480000;0.958688811470933
"10kmE442N349";4420000;3490000;0.148411627362648
"10kmE442N387";4420000;3870000;0.999984025175252
"10kmE442N391";4420000;3910000;0.999992412311984
"10kmE443N214";4430000;2140000;0.999987582372624
"10kmE443N345";4430000;3450000;0.610735250907233
"10kmE443N346";4430000;3460000;0.986891235769679
"10kmE443N347";4430000;3470000;0.978562593110358
"10kmE443N348";4430000;3480000;0.830627767331137
"10kmE443N349";4430000;3490000;0.00361182744605468
"10kmE444N112";4440000;1120000;0.99999244670517
"10kmE444N345";4440000;3450000;0.664223684002877
"10kmE444N346";4440000;3460000;0.966075641073321
"10kmE444N347";4440000;3470000;0.710608051140778
"10kmE444N348";4440000;3480000;0.537520995945268
"10kmE445N345";4450000;3450000;0.190837046920585
"10kmE445N346";4450000;3460000;0.718930528831284
"10kmE445N347";4450000;3470000;0.999885192186264
"10kmE445N348";4450000;3480000;0.678811187986087
"10kmE445N349";4450000;3490000;0.0642884978716259
"10kmE445N350";4450000;3500000;0.0106905390471016
"10kmE446N346";4460000;3460000;0.0649051893854336
"10kmE446N347";4460000;3470000;0.681305055588841
"10kmE446N348";4460000;3480000;0.848926093564916
"10kmE446N349";4460000;3490000;0.869207474311175
"10kmE446N350";4460000;3500000;0.787659067641982
"10kmE446N351";4460000;3510000;0.630914291276759
"10kmE446N352";4460000;3520000;0.291056923789572
"10kmE446N353";4460000;3530000;0.0622588128266281
"10kmE447N347";4470000;3470000;0.00108586296535946
"10kmE447N348";4470000;3480000;0.38336118205214
"10kmE447N349";4470000;3490000;0.609729582990069
"10kmE447N350";4470000;3500000;0.807139200655897
"10kmE447N351";4470000;3510000;0.999942478621087
"10kmE447N352";4470000;3520000;0.989573794598451
"10kmE447N353";4470000;3530000;0.626126920206036
"10kmE447N356";4470000;3560000;0.00170135984181006
"10kmE447N357";4470000;3570000;0.0988088780827519
"10kmE447N358";4470000;3580000;0.0183607593930898
"10kmE447N367";4470000;3670000;0.999964374523579
"10kmE448N349";4480000;3490000;0.0120058574610503
"10kmE448N350";4480000;3500000;0.842300318392603
"10kmE448N351";4480000;3510000;0.954300676902779
"10kmE448N352";4480000;3520000;0.653246027597307
"10kmE448N353";4480000;3530000;0.499719698445313
"10kmE448N354";4480000;3540000;0.464400856503564
"10kmE448N355";4480000;3550000;0.516935275298625
"10kmE448N356";4480000;3560000;0.754986929593915
"10kmE448N357";4480000;3570000;0.97231993570359
"10kmE448N358";4480000;3580000;0.392869311672834
"10kmE449N349";4490000;3490000;0.158424348118711
"10kmE449N350";4490000;3500000;0.96174161900338
"10kmE449N351";4490000;3510000;0.972085118248134
"10kmE449N352";4490000;3520000;0.65516310135934
"10kmE449N353";4490000;3530000;0.988534055471004
"10kmE449N354";4490000;3540000;0.992927634531728
"10kmE449N355";4490000;3550000;0.987712779401435
"10kmE449N356";4490000;3560000;0.990316018063964
"10kmE449N357";4490000;3570000;0.596941365879355
"10kmE449N358";4490000;3580000;0.00110456796060927
