"CellCode";"EofOrigin.x";"NofOrigin.x";"final_capacity"
"10kmE348N309";NA;NA;NA
"10kmE348N310";3480000;3100000;NA
"10kmE348N311";3480000;3110000;NA
"10kmE348N312";3480000;3120000;NA
"10kmE348N313";NA;NA;NA
"10kmE348N373";NA;NA;NA
"10kmE348N390";NA;NA;NA
"10kmE348N391";NA;NA;NA
"10kmE348N392";NA;NA;NA
"10kmE348N394";NA;NA;NA
"10kmE348N401";NA;NA;NA
"10kmE348N402";3480000;4020000;NA
"10kmE348N403";NA;NA;NA
"10kmE348N404";NA;NA;NA
"10kmE348N405";NA;NA;NA
"10kmE348N406";NA;NA;NA
"10kmE348N407";NA;NA;NA
"10kmE348N408";NA;NA;NA
"10kmE348N444";NA;NA;NA
"10kmE348N445";NA;NA;NA
"10kmE348N446";NA;NA;NA
"10kmE349N152";NA;NA;NA
"10kmE349N190";NA;NA;NA
"10kmE349N191";3490000;1910000;0.999962679280754
"10kmE349N192";3490000;1920000;0.999971778431969
"10kmE349N193";NA;NA;NA
"10kmE349N194";NA;NA;NA
"10kmE349N195";NA;NA;NA
"10kmE349N196";NA;NA;NA
"10kmE349N301";NA;NA;NA
"10kmE349N302";NA;NA;NA
"10kmE349N309";NA;NA;NA
"10kmE349N310";3490000;3100000;0.999974156257555
"10kmE349N311";3490000;3110000;0.999991999548461
"10kmE349N312";3490000;3120000;NA
"10kmE349N313";NA;NA;NA
"10kmE349N372";NA;NA;NA
"10kmE349N373";NA;NA;NA
"10kmE349N391";NA;NA;NA
"10kmE349N392";NA;NA;NA
"10kmE349N393";NA;NA;NA
"10kmE349N394";NA;NA;NA
"10kmE349N401";NA;NA;NA
"10kmE349N402";3490000;4020000;NA
"10kmE349N404";NA;NA;NA
"10kmE349N405";NA;NA;NA
"10kmE349N407";NA;NA;NA
"10kmE349N408";NA;NA;NA
"10kmE349N445";NA;NA;NA
"10kmE349N446";NA;NA;NA
"10kmE350N153";NA;NA;NA
"10kmE350N189";NA;NA;NA
"10kmE350N190";NA;NA;NA
"10kmE350N191";NA;NA;NA
"10kmE350N192";3500000;1920000;0.99996582846751
"10kmE350N193";NA;NA;NA
"10kmE350N196";NA;NA;NA
"10kmE350N197";3500000;1970000;0.999985877008909
"10kmE350N299";NA;NA;NA
"10kmE350N300";NA;NA;NA
"10kmE350N301";NA;NA;NA
"10kmE350N302";NA;NA;NA
"10kmE350N309";3500000;3090000;NA
"10kmE350N310";3500000;3100000;NA
"10kmE350N311";3500000;3110000;NA
"10kmE350N312";3500000;3120000;NA
"10kmE350N313";NA;NA;NA
"10kmE350N372";NA;NA;NA
"10kmE350N373";NA;NA;NA
"10kmE350N374";NA;NA;NA
"10kmE350N391";NA;NA;NA
"10kmE350N392";NA;NA;NA
"10kmE350N393";NA;NA;NA
"10kmE350N394";NA;NA;NA
"10kmE350N395";NA;NA;NA
"10kmE350N402";NA;NA;NA
"10kmE350N403";NA;NA;NA
"10kmE350N404";NA;NA;NA
"10kmE350N405";NA;NA;NA
"10kmE350N406";NA;NA;NA
"10kmE350N407";3500000;4070000;NA
"10kmE350N408";NA;NA;NA
"10kmE351N153";NA;NA;NA
"10kmE351N189";NA;NA;NA
"10kmE351N190";NA;NA;NA
"10kmE351N191";NA;NA;NA
"10kmE351N192";NA;NA;NA
"10kmE351N193";NA;NA;NA
"10kmE351N194";NA;NA;NA
"10kmE351N197";NA;NA;NA
"10kmE351N198";3510000;1980000;0.999961182513854
"10kmE351N199";3510000;1990000;0.999962557649824
"10kmE351N297";NA;NA;NA
"10kmE351N298";NA;NA;NA
"10kmE351N299";NA;NA;NA
"10kmE351N300";NA;NA;NA
"10kmE351N301";NA;NA;NA
"10kmE351N302";NA;NA;NA
"10kmE351N309";3510000;3090000;NA
"10kmE351N310";3510000;3100000;NA
"10kmE351N311";3510000;3110000;NA
"10kmE351N312";NA;NA;NA
"10kmE351N313";3510000;3130000;NA
"10kmE351N372";NA;NA;NA
"10kmE351N373";NA;NA;NA
"10kmE351N374";NA;NA;NA
"10kmE351N377";NA;NA;NA
"10kmE351N391";NA;NA;NA
"10kmE351N392";NA;NA;NA
"10kmE351N393";NA;NA;NA
"10kmE351N394";NA;NA;NA
"10kmE351N395";NA;NA;NA
"10kmE351N396";NA;NA;NA
"10kmE351N401";NA;NA;NA
"10kmE351N402";NA;NA;NA
"10kmE351N404";NA;NA;NA
"10kmE351N405";NA;NA;NA
"10kmE351N406";3510000;4060000;NA
"10kmE351N407";NA;NA;NA
"10kmE352N153";NA;NA;NA
"10kmE352N189";NA;NA;NA
"10kmE352N190";NA;NA;NA
"10kmE352N191";NA;NA;NA
"10kmE352N192";NA;NA;NA
"10kmE352N193";NA;NA;NA
"10kmE352N194";NA;NA;NA
"10kmE352N195";NA;NA;NA
"10kmE352N198";3520000;1980000;0.999983904311969
"10kmE352N199";3520000;1990000;0.999961632649706
"10kmE352N298";NA;NA;NA
"10kmE352N299";NA;NA;NA
"10kmE352N300";NA;NA;NA
"10kmE352N308";NA;NA;NA
"10kmE352N309";NA;NA;NA
"10kmE352N310";NA;NA;NA
"10kmE352N311";NA;NA;NA
"10kmE352N313";NA;NA;NA
"10kmE352N314";NA;NA;NA
"10kmE352N372";NA;NA;NA
"10kmE352N373";NA;NA;NA
"10kmE352N374";NA;NA;NA
"10kmE352N377";NA;NA;NA
"10kmE352N392";NA;NA;NA
"10kmE352N393";NA;NA;NA
"10kmE352N395";NA;NA;NA
"10kmE352N396";NA;NA;NA
"10kmE352N397";NA;NA;NA
"10kmE352N401";NA;NA;NA
"10kmE352N402";NA;NA;NA
"10kmE352N403";NA;NA;NA
"10kmE352N405";NA;NA;NA
"10kmE352N406";NA;NA;NA
"10kmE353N153";NA;NA;NA
"10kmE353N191";NA;NA;NA
"10kmE353N192";3530000;1920000;0.999968087988636
"10kmE353N193";3530000;1930000;0.999961006255524
"10kmE353N194";3530000;1940000;0.999962220891108
"10kmE353N195";NA;NA;NA
"10kmE353N198";NA;NA;NA
"10kmE353N199";3530000;1990000;0.999993972354853
"10kmE353N201";NA;NA;NA
"10kmE353N297";NA;NA;NA
"10kmE353N298";NA;NA;NA
"10kmE353N299";NA;NA;NA
"10kmE353N308";NA;NA;NA
"10kmE353N309";NA;NA;NA
"10kmE353N310";NA;NA;NA
"10kmE353N311";NA;NA;NA
"10kmE353N312";NA;NA;NA
"10kmE353N313";NA;NA;NA
"10kmE353N372";NA;NA;NA
"10kmE353N373";NA;NA;NA
"10kmE353N374";NA;NA;NA
"10kmE353N376";NA;NA;NA
"10kmE353N377";NA;NA;NA
"10kmE353N391";NA;NA;NA
"10kmE353N392";NA;NA;NA
"10kmE353N395";NA;NA;NA
"10kmE353N396";NA;NA;NA
"10kmE353N397";NA;NA;NA
"10kmE353N401";NA;NA;NA
"10kmE353N402";NA;NA;NA
"10kmE353N403";NA;NA;NA
"10kmE353N407";NA;NA;NA
"10kmE354N176";NA;NA;NA
"10kmE354N177";NA;NA;NA
"10kmE354N178";NA;NA;NA
"10kmE354N180";NA;NA;NA
"10kmE354N181";NA;NA;NA
"10kmE354N191";NA;NA;NA
"10kmE354N192";NA;NA;NA
"10kmE354N193";NA;NA;NA
"10kmE354N194";NA;NA;NA
"10kmE354N195";NA;NA;NA
"10kmE354N198";NA;NA;NA
"10kmE354N199";NA;NA;NA
"10kmE354N200";NA;NA;NA
"10kmE354N201";NA;NA;NA
"10kmE354N202";NA;NA;NA
"10kmE354N297";NA;NA;NA
"10kmE354N308";NA;NA;NA
"10kmE354N309";3540000;3090000;NA
"10kmE354N310";3540000;3100000;NA
"10kmE354N311";3540000;3110000;NA
"10kmE354N312";3540000;3120000;NA
"10kmE354N313";NA;NA;NA
"10kmE354N371";NA;NA;NA
"10kmE354N372";NA;NA;NA
"10kmE354N373";NA;NA;NA
"10kmE354N374";NA;NA;NA
"10kmE354N375";NA;NA;NA
"10kmE354N376";NA;NA;NA
"10kmE354N377";NA;NA;NA
"10kmE354N378";NA;NA;NA
"10kmE354N391";NA;NA;NA
"10kmE354N392";NA;NA;NA
"10kmE354N397";NA;NA;NA
"10kmE354N398";NA;NA;NA
"10kmE354N401";NA;NA;NA
"10kmE354N402";NA;NA;NA
"10kmE354N404";NA;NA;NA
"10kmE354N405";NA;NA;NA
"10kmE354N407";NA;NA;NA
"10kmE354N408";NA;NA;NA
"10kmE354N409";NA;NA;NA
"10kmE355N153";NA;NA;NA
"10kmE355N176";NA;NA;NA
"10kmE355N177";NA;NA;NA
"10kmE355N178";NA;NA;NA
"10kmE355N179";NA;NA;NA
"10kmE355N180";NA;NA;NA
"10kmE355N181";NA;NA;NA
"10kmE355N193";NA;NA;NA
"10kmE355N194";3550000;1940000;0.999982731239741
"10kmE355N195";NA;NA;NA
"10kmE355N200";NA;NA;NA
"10kmE355N202";NA;NA;NA
"10kmE355N203";NA;NA;NA
"10kmE355N297";3550000;2970000;NA
"10kmE355N309";NA;NA;NA
"10kmE355N310";3550000;3100000;NA
"10kmE355N311";3550000;3110000;NA
"10kmE355N312";NA;NA;NA
"10kmE355N313";NA;NA;NA
"10kmE355N371";NA;NA;NA
"10kmE355N372";NA;NA;NA
"10kmE355N375";NA;NA;NA
"10kmE355N376";NA;NA;NA
"10kmE355N377";NA;NA;NA
"10kmE355N378";NA;NA;NA
"10kmE355N379";NA;NA;NA
"10kmE355N380";3550000;3800000;0.999997334475323
"10kmE355N391";3550000;3910000;NA
"10kmE355N392";NA;NA;NA
"10kmE355N395";NA;NA;NA
"10kmE355N396";NA;NA;NA
"10kmE355N398";NA;NA;NA
"10kmE355N399";NA;NA;NA
"10kmE355N402";NA;NA;NA
"10kmE355N403";NA;NA;NA
"10kmE355N404";NA;NA;NA
"10kmE355N405";NA;NA;NA
"10kmE355N406";NA;NA;NA
"10kmE355N407";NA;NA;NA
"10kmE355N408";NA;NA;NA
"10kmE355N409";NA;NA;NA
"10kmE355N413";NA;NA;NA
"10kmE356N153";NA;NA;NA
"10kmE356N175";NA;NA;NA
"10kmE356N176";3560000;1760000;0.999983311663432
"10kmE356N177";NA;NA;NA
"10kmE356N178";NA;NA;NA
"10kmE356N179";NA;NA;NA
"10kmE356N180";NA;NA;NA
"10kmE356N181";NA;NA;NA
"10kmE356N182";NA;NA;NA
"10kmE356N195";NA;NA;NA
"10kmE356N196";NA;NA;NA
"10kmE356N197";NA;NA;NA
"10kmE356N201";NA;NA;NA
"10kmE356N202";NA;NA;NA
"10kmE356N203";NA;NA;NA
"10kmE356N297";NA;NA;NA
"10kmE356N309";NA;NA;NA
"10kmE356N310";3560000;3100000;NA
"10kmE356N311";3560000;3110000;NA
"10kmE356N312";NA;NA;NA
"10kmE356N369";NA;NA;NA
"10kmE356N370";NA;NA;NA
"10kmE356N371";NA;NA;NA
"10kmE356N376";NA;NA;NA
"10kmE356N377";NA;NA;NA
"10kmE356N378";NA;NA;NA
"10kmE356N379";NA;NA;NA
"10kmE356N380";NA;NA;NA
"10kmE356N391";3560000;3910000;NA
"10kmE356N392";NA;NA;NA
"10kmE356N395";NA;NA;NA
"10kmE356N396";NA;NA;NA
"10kmE356N397";NA;NA;NA
"10kmE356N399";NA;NA;NA
"10kmE356N400";NA;NA;NA
"10kmE356N401";NA;NA;NA
"10kmE356N402";NA;NA;NA
"10kmE356N403";NA;NA;NA
"10kmE356N404";NA;NA;NA
"10kmE356N405";NA;NA;NA
"10kmE356N407";NA;NA;NA
"10kmE356N413";NA;NA;NA
"10kmE356N414";NA;NA;NA
"10kmE357N175";NA;NA;NA
"10kmE357N176";NA;NA;NA
"10kmE357N177";NA;NA;NA
"10kmE357N178";NA;NA;NA
"10kmE357N179";NA;NA;NA
"10kmE357N180";NA;NA;NA
"10kmE357N181";NA;NA;NA
"10kmE357N182";NA;NA;NA
"10kmE357N201";NA;NA;NA
"10kmE357N202";NA;NA;NA
"10kmE357N203";NA;NA;NA
"10kmE357N204";NA;NA;NA
"10kmE357N296";NA;NA;NA
"10kmE357N297";NA;NA;NA
"10kmE357N298";NA;NA;NA
"10kmE357N310";NA;NA;NA
"10kmE357N311";3570000;3110000;NA
"10kmE357N312";NA;NA;NA
"10kmE357N367";NA;NA;NA
"10kmE357N368";NA;NA;NA
"10kmE357N369";NA;NA;NA
"10kmE357N370";NA;NA;NA
"10kmE357N374";NA;NA;NA
"10kmE357N379";NA;NA;NA
"10kmE357N380";NA;NA;NA
"10kmE357N381";NA;NA;NA
"10kmE357N390";3570000;3900000;NA
"10kmE357N391";NA;NA;NA
"10kmE357N396";NA;NA;NA
"10kmE357N397";NA;NA;NA
"10kmE357N401";NA;NA;NA
"10kmE357N402";NA;NA;NA
"10kmE357N403";NA;NA;NA
"10kmE357N404";NA;NA;NA
"10kmE357N405";NA;NA;NA
"10kmE357N406";NA;NA;NA
"10kmE357N407";NA;NA;NA
"10kmE357N408";NA;NA;NA
"10kmE357N409";NA;NA;NA
"10kmE357N411";NA;NA;NA
"10kmE357N413";NA;NA;NA
"10kmE358N176";NA;NA;NA
"10kmE358N177";NA;NA;NA
"10kmE358N178";NA;NA;NA
"10kmE358N179";NA;NA;NA
"10kmE358N180";NA;NA;NA
"10kmE358N181";NA;NA;NA
"10kmE358N182";NA;NA;NA
"10kmE358N202";NA;NA;NA
"10kmE358N203";NA;NA;NA
"10kmE358N204";NA;NA;NA
"10kmE358N296";NA;NA;NA
"10kmE358N297";NA;NA;NA
"10kmE358N298";NA;NA;NA
"10kmE358N310";NA;NA;NA
"10kmE358N311";3580000;3110000;NA
"10kmE358N312";NA;NA;NA
"10kmE358N363";NA;NA;NA
"10kmE358N364";NA;NA;NA
"10kmE358N366";NA;NA;NA
"10kmE358N367";NA;NA;NA
"10kmE358N368";NA;NA;NA
"10kmE358N369";NA;NA;NA
"10kmE358N378";NA;NA;NA
"10kmE358N381";NA;NA;NA
"10kmE358N382";NA;NA;NA
"10kmE358N383";NA;NA;NA
"10kmE358N390";3580000;3900000;NA
"10kmE358N391";NA;NA;NA
"10kmE358N398";NA;NA;NA
"10kmE358N400";NA;NA;NA
"10kmE358N401";NA;NA;NA
"10kmE358N402";NA;NA;NA
"10kmE358N403";NA;NA;NA
"10kmE358N404";NA;NA;NA
"10kmE358N405";NA;NA;NA
"10kmE358N406";NA;NA;NA
"10kmE358N407";3580000;4070000;0.621672092478543
"10kmE358N408";NA;NA;NA
"10kmE358N409";NA;NA;NA
"10kmE358N410";NA;NA;NA
"10kmE358N413";NA;NA;NA
"10kmE358N414";NA;NA;NA
"10kmE359N179";NA;NA;NA
"10kmE359N180";NA;NA;NA
"10kmE359N181";NA;NA;NA
"10kmE359N182";NA;NA;NA
"10kmE359N204";NA;NA;NA
"10kmE359N296";NA;NA;NA
"10kmE359N297";NA;NA;NA
"10kmE359N298";NA;NA;NA
"10kmE359N299";NA;NA;NA
"10kmE359N310";NA;NA;NA
"10kmE359N311";3590000;3110000;NA
"10kmE359N312";NA;NA;NA
"10kmE359N357";NA;NA;NA
"10kmE359N358";NA;NA;NA
"10kmE359N359";NA;NA;NA
"10kmE359N360";NA;NA;NA
"10kmE359N361";NA;NA;NA
"10kmE359N362";NA;NA;NA
"10kmE359N363";NA;NA;NA
"10kmE359N364";NA;NA;NA
"10kmE359N365";NA;NA;NA
"10kmE359N366";NA;NA;NA
"10kmE359N367";NA;NA;NA
"10kmE359N383";NA;NA;NA
"10kmE359N384";3590000;3840000;0.999971926882877
"10kmE359N385";3590000;3850000;0.999975706198705
"10kmE359N390";NA;NA;NA
"10kmE359N391";NA;NA;NA
"10kmE359N403";NA;NA;NA
"10kmE359N404";NA;NA;NA
"10kmE359N405";NA;NA;NA
"10kmE359N406";NA;NA;NA
"10kmE359N407";NA;NA;NA
"10kmE359N408";3590000;4080000;NA
"10kmE359N409";NA;NA;NA
"10kmE359N410";NA;NA;NA
"10kmE360N177";NA;NA;NA
"10kmE360N178";NA;NA;NA
"10kmE360N180";NA;NA;NA
"10kmE360N181";NA;NA;NA
"10kmE360N203";NA;NA;NA
"10kmE360N204";NA;NA;NA
"10kmE360N296";NA;NA;NA
"10kmE360N297";NA;NA;NA
"10kmE360N298";NA;NA;NA
"10kmE360N299";NA;NA;NA
"10kmE360N300";NA;NA;NA
"10kmE360N301";NA;NA;NA
"10kmE360N310";NA;NA;NA
"10kmE360N311";3600000;3110000;NA
"10kmE360N312";NA;NA;NA
"10kmE360N355";NA;NA;NA
"10kmE360N356";NA;NA;NA
"10kmE360N357";NA;NA;NA
"10kmE360N358";NA;NA;NA
"10kmE360N359";NA;NA;NA
"10kmE360N365";NA;NA;NA
"10kmE360N384";NA;NA;NA
"10kmE360N385";3600000;3850000;0.999986169864615
"10kmE360N386";3600000;3860000;0.999995493445881
"10kmE360N390";NA;NA;NA
"10kmE360N391";NA;NA;NA
"10kmE360N404";NA;NA;NA
"10kmE360N405";NA;NA;NA
"10kmE360N406";NA;NA;NA
"10kmE360N407";NA;NA;NA
"10kmE360N408";NA;NA;NA
"10kmE360N409";NA;NA;NA
"10kmE360N410";NA;NA;NA
"10kmE361N153";NA;NA;NA
"10kmE361N154";NA;NA;NA
"10kmE361N203";NA;NA;NA
"10kmE361N204";NA;NA;NA
"10kmE361N296";NA;NA;NA
"10kmE361N297";NA;NA;NA
"10kmE361N299";3610000;2990000;NA
"10kmE361N300";3610000;3000000;NA
"10kmE361N301";3610000;3010000;0.999976170177061
"10kmE361N302";NA;NA;NA
"10kmE361N303";NA;NA;NA
"10kmE361N310";NA;NA;NA
"10kmE361N311";3610000;3110000;NA
"10kmE361N312";NA;NA;NA
"10kmE361N354";NA;NA;NA
"10kmE361N355";NA;NA;NA
"10kmE361N356";NA;NA;NA
"10kmE361N386";NA;NA;NA
"10kmE361N387";NA;NA;NA
"10kmE361N388";NA;NA;NA
"10kmE361N389";3610000;3890000;NA
"10kmE361N390";NA;NA;NA
"10kmE361N406";NA;NA;NA
"10kmE361N407";NA;NA;NA
"10kmE361N408";NA;NA;NA
"10kmE361N409";3610000;4090000;NA
"10kmE361N410";NA;NA;NA
"10kmE362N154";NA;NA;NA
"10kmE362N203";NA;NA;NA
"10kmE362N204";NA;NA;NA
"10kmE362N205";NA;NA;NA
"10kmE362N300";3620000;3000000;NA
"10kmE362N301";3620000;3010000;0.999943551020408
"10kmE362N302";3620000;3020000;0.999957365924767
"10kmE362N303";NA;NA;NA
"10kmE362N304";NA;NA;NA
"10kmE362N305";NA;NA;NA
"10kmE362N310";NA;NA;NA
"10kmE362N311";NA;NA;NA
"10kmE362N312";NA;NA;NA
"10kmE362N354";NA;NA;NA
"10kmE362N355";NA;NA;NA
"10kmE362N388";NA;NA;NA
"10kmE362N389";NA;NA;NA
"10kmE362N390";NA;NA;NA
"10kmE362N407";NA;NA;NA
"10kmE362N408";NA;NA;NA
"10kmE362N409";3620000;4090000;NA
"10kmE362N410";NA;NA;NA
"10kmE363N153";NA;NA;NA
"10kmE363N154";NA;NA;NA
"10kmE363N203";NA;NA;NA
"10kmE363N204";NA;NA;NA
"10kmE363N205";NA;NA;NA
"10kmE363N300";3630000;3000000;NA
"10kmE363N301";3630000;3010000;NA
"10kmE363N302";3630000;3020000;0.999939804415843
"10kmE363N303";3630000;3030000;0.999965717215388
"10kmE363N304";NA;NA;NA
"10kmE363N306";NA;NA;NA
"10kmE363N310";3630000;3100000;NA
"10kmE363N311";3630000;3110000;NA
"10kmE363N344";NA;NA;NA
"10kmE363N345";NA;NA;NA
"10kmE363N353";NA;NA;NA
"10kmE363N354";NA;NA;NA
"10kmE364N153";NA;NA;NA
"10kmE364N154";NA;NA;NA
"10kmE364N184";NA;NA;NA
"10kmE364N185";NA;NA;NA
"10kmE364N186";NA;NA;NA
"10kmE364N203";NA;NA;NA
"10kmE364N204";NA;NA;NA
"10kmE364N205";NA;NA;NA
"10kmE364N301";3640000;3010000;NA
"10kmE364N302";3640000;3020000;0.999953172687193
"10kmE364N303";3640000;3030000;0.999973229268293
"10kmE364N304";NA;NA;NA
"10kmE364N310";NA;NA;NA
"10kmE364N311";NA;NA;NA
"10kmE364N312";3640000;3120000;0.547807236362502
"10kmE364N343";3640000;3430000;0.999951864753872
"10kmE364N344";NA;NA;NA
"10kmE364N345";NA;NA;NA
"10kmE364N350";3640000;3500000;0.999987821119087
"10kmE364N351";3640000;3510000;0.999966187948652
"10kmE364N352";NA;NA;NA
"10kmE364N353";NA;NA;NA
"10kmE364N417";NA;NA;NA
"10kmE365N153";NA;NA;NA
"10kmE365N154";NA;NA;NA
"10kmE365N184";NA;NA;NA
"10kmE365N185";NA;NA;NA
"10kmE365N186";3650000;1860000;NA
"10kmE365N187";NA;NA;NA
"10kmE365N204";NA;NA;NA
"10kmE365N205";NA;NA;NA
"10kmE365N301";3650000;3010000;NA
"10kmE365N302";3650000;3020000;0.999957519270426
"10kmE365N303";3650000;3030000;0.999939184633435
"10kmE365N304";3650000;3040000;0.999944645559269
"10kmE365N305";NA;NA;NA
"10kmE365N306";NA;NA;NA
"10kmE365N310";NA;NA;NA
"10kmE365N311";NA;NA;NA
"10kmE365N312";3650000;3120000;NA
"10kmE365N335";NA;NA;NA
"10kmE365N336";NA;NA;NA
"10kmE365N342";NA;NA;NA
"10kmE365N343";NA;NA;NA
"10kmE365N344";NA;NA;NA
"10kmE365N346";3650000;3460000;0.999997730508782
"10kmE365N347";3650000;3470000;NA
"10kmE365N348";NA;NA;NA
"10kmE365N349";NA;NA;NA
"10kmE365N350";NA;NA;NA
"10kmE365N351";NA;NA;NA
"10kmE365N416";NA;NA;NA
"10kmE365N417";NA;NA;NA
"10kmE365N418";NA;NA;NA
"10kmE365N419";NA;NA;NA
"10kmE366N153";NA;NA;NA
"10kmE366N154";NA;NA;NA
"10kmE366N155";NA;NA;NA
"10kmE366N177";NA;NA;NA
"10kmE366N184";3660000;1840000;NA
"10kmE366N185";3660000;1850000;NA
"10kmE366N186";NA;NA;NA
"10kmE366N187";NA;NA;NA
"10kmE366N188";NA;NA;NA
"10kmE366N205";NA;NA;NA
"10kmE366N206";NA;NA;NA
"10kmE366N301";3660000;3010000;NA
"10kmE366N302";3660000;3020000;0.999954308753467
"10kmE366N303";3660000;3030000;0.999959109187229
"10kmE366N304";3660000;3040000;0.999947136137382
"10kmE366N305";NA;NA;NA
"10kmE366N306";NA;NA;NA
"10kmE366N307";NA;NA;NA
"10kmE366N311";NA;NA;NA
"10kmE366N312";3660000;3120000;NA
"10kmE366N318";NA;NA;NA
"10kmE366N319";NA;NA;NA
"10kmE366N334";NA;NA;NA
"10kmE366N335";NA;NA;NA
"10kmE366N336";NA;NA;NA
"10kmE366N337";NA;NA;NA
"10kmE366N341";3660000;3410000;0.999991101035845
"10kmE366N342";NA;NA;NA
"10kmE366N343";NA;NA;NA
"10kmE366N344";3660000;3440000;0.999999030202659
"10kmE366N345";3660000;3450000;0.999999036119249
"10kmE366N346";3660000;3460000;0.999983438672403
"10kmE366N347";3660000;3470000;NA
"10kmE366N348";3660000;3480000;NA
"10kmE366N349";NA;NA;NA
"10kmE366N350";NA;NA;NA
"10kmE366N409";NA;NA;NA
"10kmE366N410";NA;NA;NA
"10kmE366N416";NA;NA;NA
"10kmE366N417";NA;NA;NA
"10kmE366N418";NA;NA;NA
"10kmE366N419";NA;NA;NA
"10kmE367N154";NA;NA;NA
"10kmE367N155";NA;NA;NA
"10kmE367N183";NA;NA;NA
"10kmE367N184";3670000;1840000;NA
"10kmE367N185";NA;NA;NA
"10kmE367N187";3670000;1870000;NA
"10kmE367N188";NA;NA;NA
"10kmE367N205";NA;NA;NA
"10kmE367N206";NA;NA;NA
"10kmE367N207";NA;NA;NA
"10kmE367N301";NA;NA;NA
"10kmE367N302";3670000;3020000;NA
"10kmE367N303";3670000;3030000;0.999951874031146
"10kmE367N304";3670000;3040000;0.116902510132973
"10kmE367N305";NA;NA;NA
"10kmE367N306";NA;NA;NA
"10kmE367N307";NA;NA;NA
"10kmE367N308";NA;NA;NA
"10kmE367N309";NA;NA;NA
"10kmE367N310";NA;NA;NA
"10kmE367N311";NA;NA;NA
"10kmE367N312";NA;NA;NA
"10kmE367N318";NA;NA;NA
"10kmE367N319";NA;NA;NA
"10kmE367N334";NA;NA;NA
"10kmE367N335";NA;NA;NA
"10kmE367N336";NA;NA;NA
"10kmE367N337";NA;NA;NA
"10kmE367N338";3670000;3380000;NA
"10kmE367N339";3670000;3390000;NA
"10kmE367N340";3670000;3400000;NA
"10kmE367N341";3670000;3410000;NA
"10kmE367N342";3670000;3420000;NA
"10kmE367N343";3670000;3430000;NA
"10kmE367N344";3670000;3440000;0.999988949143142
"10kmE367N345";3670000;3450000;NA
"10kmE367N346";3670000;3460000;NA
"10kmE367N347";NA;NA;NA
"10kmE367N348";NA;NA;NA
"10kmE367N417";NA;NA;NA
"10kmE367N418";NA;NA;NA
"10kmE367N419";NA;NA;NA
"10kmE368N155";NA;NA;NA
"10kmE368N182";NA;NA;NA
"10kmE368N183";3680000;1830000;NA
"10kmE368N184";NA;NA;NA
"10kmE368N185";NA;NA;NA
"10kmE368N187";NA;NA;NA
"10kmE368N188";3680000;1880000;NA
"10kmE368N189";NA;NA;NA
"10kmE368N205";NA;NA;NA
"10kmE368N206";3680000;2060000;0.999962887469311
"10kmE368N207";NA;NA;NA
"10kmE368N301";NA;NA;NA
"10kmE368N302";3680000;3020000;NA
"10kmE368N303";3680000;3030000;0.999953010915167
"10kmE368N304";3680000;3040000;0.999937153665647
"10kmE368N305";3680000;3050000;0.999937006115338
"10kmE368N306";3680000;3060000;0.999956190499893
"10kmE368N307";NA;NA;NA
"10kmE368N308";NA;NA;NA
"10kmE368N309";NA;NA;NA
"10kmE368N310";NA;NA;NA
"10kmE368N311";NA;NA;NA
"10kmE368N312";3680000;3120000;NA
"10kmE368N313";NA;NA;NA
"10kmE368N318";NA;NA;NA
"10kmE368N319";NA;NA;NA
"10kmE368N321";NA;NA;NA
"10kmE368N322";NA;NA;NA
"10kmE368N335";NA;NA;NA
"10kmE368N336";NA;NA;NA
"10kmE368N337";NA;NA;NA
"10kmE368N338";3680000;3380000;NA
"10kmE368N339";3680000;3390000;0.999939247422314
"10kmE368N340";3680000;3400000;NA
"10kmE368N341";3680000;3410000;0.999969771606343
"10kmE368N342";3680000;3420000;NA
"10kmE368N343";3680000;3430000;NA
"10kmE368N344";3680000;3440000;NA
"10kmE368N345";NA;NA;NA
"10kmE368N346";NA;NA;NA
"10kmE368N413";NA;NA;NA
"10kmE368N414";NA;NA;NA
"10kmE368N415";NA;NA;NA
"10kmE368N416";NA;NA;NA
"10kmE368N417";NA;NA;NA
"10kmE368N418";NA;NA;NA
"10kmE368N419";NA;NA;NA
"10kmE368N420";NA;NA;NA
"10kmE368N421";NA;NA;NA
"10kmE369N154";NA;NA;NA
"10kmE369N155";NA;NA;NA
"10kmE369N181";NA;NA;NA
"10kmE369N182";NA;NA;NA
"10kmE369N183";NA;NA;NA
"10kmE369N184";NA;NA;NA
"10kmE369N188";NA;NA;NA
"10kmE369N189";NA;NA;NA
"10kmE369N206";NA;NA;NA
"10kmE369N207";NA;NA;NA
"10kmE369N208";NA;NA;NA
"10kmE369N302";NA;NA;NA
"10kmE369N303";NA;NA;NA
"10kmE369N304";NA;NA;NA
"10kmE369N305";3690000;3050000;NA
"10kmE369N306";3690000;3060000;NA
"10kmE369N307";NA;NA;NA
"10kmE369N308";NA;NA;NA
"10kmE369N309";NA;NA;NA
"10kmE369N310";NA;NA;NA
"10kmE369N311";NA;NA;NA
"10kmE369N312";NA;NA;NA
"10kmE369N313";NA;NA;NA
"10kmE369N314";3690000;3140000;0.999986688025315
"10kmE369N317";NA;NA;NA
"10kmE369N318";NA;NA;NA
"10kmE369N319";NA;NA;NA
"10kmE369N320";NA;NA;NA
"10kmE369N321";NA;NA;NA
