"CellCode";"EofOrigin.x";"NofOrigin.x";"final_capacity";"area_covered"
"10kmE263N176";2630000;1760000;0.999994080142614;1
"10kmE263N177";2630000;1770000;0.871340671181514;1
"10kmE264N197";2640000;1970000;0.999995543268876;1
"10kmE264N199";2640000;1990000;0.677309555507014;1
"10kmE265N200";2650000;2000000;0.86856714468167;1
"10kmE265N201";2650000;2010000;0.811550284884501;1
"10kmE265N202";2650000;2020000;0.790434334392178;1
"10kmE266N183";2660000;1830000;0.85906309719804;1
"10kmE267N187";2670000;1870000;0.999992135485538;1
"10kmE269N203";2690000;2030000;0.999980723887417;1
"10kmE269N204";2690000;2040000;0.999991671849791;1
"10kmE269N205";2690000;2050000;0.999990730072252;1
"10kmE269N206";2690000;2060000;0.9999717161489;1
"10kmE269N207";2690000;2070000;0.853789150478501;1
"10kmE270N205";2700000;2050000;0.999997011658756;1
"10kmE270N206";2700000;2060000;0.999981329051138;1
"10kmE270N207";2700000;2070000;0.825003659468254;1
"10kmE270N208";2700000;2080000;0.779615589626355;1
"10kmE270N209";2700000;2090000;0.999990252573246;1
"10kmE271N207";2710000;2070000;0.999983089837258;1
"10kmE271N208";2710000;2080000;0.999988660392359;1
"10kmE271N209";2710000;2090000;0.999968698398064;1
"10kmE271N210";2710000;2100000;0.999982917179133;1
"10kmE272N209";2720000;2090000;0.999952915782028;1
"10kmE272N210";2720000;2100000;0.999982317034396;1
"10kmE272N211";2720000;2110000;0.999967801290247;1
"10kmE273N211";2730000;2110000;0.999987723812285;1
"10kmE273N212";2730000;2120000;0.999974051431945;1
"10kmE273N213";2730000;2130000;0.999970125484369;1
"10kmE274N213";2740000;2130000;0.999998366811326;1
"10kmE274N214";2740000;2140000;0.999946544319452;1
"10kmE274N215";2740000;2150000;0.999956944076274;1
"10kmE274N216";2740000;2160000;0.746690744315432;1
"10kmE274N217";2740000;2170000;0.847498612026383;1
"10kmE275N216";2750000;2160000;0.99998716786541;1
"10kmE275N217";2750000;2170000;0.99998556449903;1
"10kmE275N218";2750000;2180000;0.999992801357355;1
"10kmE275N219";2750000;2190000;0.999987614970655;1
"10kmE275N222";2750000;2220000;0.938627926845626;1
"10kmE276N219";2760000;2190000;0.999963713783992;1
"10kmE276N220";2760000;2200000;0.9999421659747;1
"10kmE276N221";2760000;2210000;0.999983083371992;1
"10kmE276N222";2760000;2220000;0.999969480891108;1
"10kmE276N225";2760000;2250000;0.775858673735825;1
"10kmE276N226";2760000;2260000;0.273513373288463;1
"10kmE276N228";2760000;2280000;0.431863917705616;1
"10kmE276N229";2760000;2290000;0.610439079079501;1
"10kmE277N236";2770000;2360000;0.999995397881544;1
"10kmE277N237";2770000;2370000;0.999984532728038;1
"10kmE277N490";2770000;4900000;0.999993782453761;1
"10kmE277N500";2770000;5000000;0.846251339847817;1
"10kmE278N490";2780000;4900000;0.750654417896695;1
"10kmE278N500";2780000;5000000;0.889170194791597;1
"10kmE278N509";2780000;5090000;0.999992013973391;1
"10kmE278N510";2780000;5100000;0.999994032457268;1
"10kmE280N507";2800000;5070000;0.999995122119859;1
"10kmE280N511";2800000;5110000;0.999993908038909;1
"10kmE281N511";2810000;5110000;0.99999340386513;1
"10kmE282N173";2820000;1730000;0.99998973374658;1
"10kmE282N511";2820000;5110000;0.999993541578018;1
"10kmE283N169";2830000;1690000;0.999969394958961;1
"10kmE283N511";2830000;5110000;0.999993009298132;1
"10kmE284N167";2840000;1670000;0.999965624651974;1
"10kmE284N168";2840000;1680000;0.99995638803421;1
"10kmE284N169";2840000;1690000;0.999962491908701;1
"10kmE284N485";2840000;4850000;0.999999705334019;1
"10kmE284N514";2840000;5140000;0.999991157752473;1
"10kmE285N165";2850000;1650000;0.999979885009938;1
"10kmE285N483";2850000;4830000;0.999992787845769;1
"10kmE285N484";2850000;4840000;0.999999933515561;1
"10kmE285N514";2850000;5140000;0.999989523295999;1
"10kmE286N161";2860000;1610000;0.999981701303809;1
"10kmE286N168";2860000;1680000;0.999978542262726;1
"10kmE286N245";2860000;2450000;0.999989263559754;1
"10kmE286N481";2860000;4810000;0.999994959251292;1
"10kmE286N514";2860000;5140000;0.999985782661865;1
"10kmE287N480";2870000;4800000;0.999995448076788;1
"10kmE287N513";2870000;5130000;0.761339598654015;1
"10kmE288N480";2880000;4800000;0.999993720130007;1
"10kmE289N478";2890000;4780000;0.999991951471948;1
"10kmE289N479";2890000;4790000;0.999994300126266;1
"10kmE289N516";2890000;5160000;0.999996417768373;1
"10kmE290N516";2900000;5160000;0.999985593988356;1
"10kmE291N477";2910000;4770000;0.999995540659855;1
"10kmE292N159";2920000;1590000;0.999971781649636;1
"10kmE292N515";2920000;5150000;0.999990888474759;1
"10kmE293N152";2930000;1520000;0.999997628746697;1
"10kmE293N153";2930000;1530000;0.999997634821475;1
"10kmE294N150";2940000;1500000;0.99999744035518;1
"10kmE294N151";2940000;1510000;0.999997612408165;1
"10kmE294N340";2940000;3400000;0.999987899831646;1
"10kmE294N341";2940000;3410000;0.999992114127715;1
"10kmE295N149";2950000;1490000;0.999998316205953;1
"10kmE295N150";2950000;1500000;0.999998372198892;1
"10kmE295N341";2950000;3410000;0.999980054906821;1
"10kmE295N476";2950000;4760000;0.999999885276966;1
"10kmE296N148";2960000;1480000;0.999997178854257;1
"10kmE296N337";2960000;3370000;0.999997503686206;1
"10kmE296N341";2960000;3410000;0.999994217918021;1
"10kmE297N147";2970000;1470000;0.99999735873711;1
"10kmE297N334";2970000;3340000;0.999991655021395;1
"10kmE297N335";2970000;3350000;0.999984554876423;1
"10kmE297N337";2970000;3370000;0.999996297020832;1
"10kmE297N344";2970000;3440000;0.886112052069748;1
"10kmE297N477";2970000;4770000;0.999999985188112;1
"10kmE298N147";2980000;1470000;0.999998270780274;1
"10kmE298N335";2980000;3350000;0.999981631617836;1
"10kmE298N344";2980000;3440000;0.745482903523062;1
"10kmE298N345";2980000;3450000;0.839747245769164;1
"10kmE299N146";2990000;1460000;0.999997652332874;1
"10kmE299N344";2990000;3440000;0.958632905948041;1
"10kmE299N345";2990000;3450000;0.999997978484579;1
"10kmE300N146";3000000;1460000;0.999998265958098;1
"10kmE301N146";3010000;1460000;0.999998028380527;1
"10kmE301N503";3010000;5030000;0.999993649617829;1
"10kmE302N146";3020000;1460000;0.999997720955176;1
"10kmE302N163";3020000;1630000;0.999968725615077;1
"10kmE302N348";3020000;3480000;0.999990004250941;1
"10kmE302N477";3020000;4770000;0.999994909058386;1
"10kmE302N505";3020000;5050000;0.999988553807865;1
"10kmE303N163";3030000;1630000;0.999967723895995;1
"10kmE303N351";3030000;3510000;0.9999800790282;1
"10kmE303N477";3030000;4770000;0.999999994666916;1
"10kmE303N505";3030000;5050000;0.999987384868093;1
"10kmE304N163";3040000;1630000;0.999986343651647;1
"10kmE304N350";3040000;3500000;0.999986367125746;1
"10kmE304N351";3040000;3510000;0.999980481695211;1
"10kmE304N477";3040000;4770000;0.99999382425702;1
"10kmE305N146";3050000;1460000;0.999997581945192;1
"10kmE305N163";3050000;1630000;0.99998509794304;1
"10kmE305N241";3050000;2410000;0.742014582206219;1
"10kmE305N333";3050000;3330000;0.537558786939101;1
"10kmE305N351";3050000;3510000;0.999985838467222;1
"10kmE305N478";3050000;4780000;0.999995756400963;1
"10kmE306N146";3060000;1460000;0.999998189097903;1
"10kmE306N163";3060000;1630000;0.999968766619824;1
"10kmE306N333";3060000;3330000;0.705075875520759;1
"10kmE307N146";3070000;1460000;0.999996757336732;1
"10kmE307N163";3070000;1630000;0.999982854859822;1
"10kmE307N240";3070000;2400000;0.609680290034991;1
"10kmE307N333";3070000;3330000;0.752803181572266;1
"10kmE308N145";3080000;1450000;0.999997377946548;1
"10kmE308N146";3080000;1460000;0.999996898283256;1
"10kmE309N145";3090000;1450000;0.999997028860336;1
"10kmE309N334";3090000;3340000;0.748069397255525;1
"10kmE309N363";3090000;3630000;0.72154212113089;1
"10kmE309N503";3090000;5030000;0.999991139333713;1
"10kmE310N145";3100000;1450000;0.999996343906283;1
"10kmE310N334";3100000;3340000;0.855589726661646;1
"10kmE310N362";3100000;3620000;0.949037734550911;1
"10kmE310N363";3100000;3630000;0.750706571166362;1
"10kmE311N145";3110000;1450000;0.999990659425725;1
"10kmE311N334";3110000;3340000;0.805130728918568;1
"10kmE311N362";3110000;3620000;0.999998274583899;1
"10kmE311N363";3110000;3630000;0.999984260432109;1
"10kmE312N146";3120000;1460000;0.999996748032361;1
"10kmE312N162";3120000;1620000;0.999990550982066;1
"10kmE312N366";3120000;3660000;0.963817093431616;1
"10kmE312N367";3120000;3670000;0.936873852599634;1
"10kmE312N478";3120000;4780000;0.999993055954357;1
"10kmE313N146";3130000;1460000;0.99998899728342;1
"10kmE313N147";3130000;1470000;0.999997952146047;1
"10kmE313N162";3130000;1620000;0.999993837722543;1
"10kmE313N335";3130000;3350000;0.999986937359917;1
"10kmE313N336";3130000;3360000;0.999984625707361;1
"10kmE313N363";3130000;3630000;0.999990463298805;1
"10kmE313N364";3130000;3640000;0.999981179958847;1
"10kmE313N478";3130000;4780000;0.999992580361026;1
"10kmE314N145";3140000;1450000;0.999988186545;1
"10kmE314N146";3140000;1460000;0.999992119939673;1
"10kmE314N162";3140000;1620000;0.999993811464681;1
"10kmE314N336";3140000;3360000;0.999999601907312;1
"10kmE314N363";3140000;3630000;0.999977709081769;1
"10kmE314N369";3140000;3690000;0.919154776437627;1
"10kmE315N143";3150000;1430000;0.999996547629714;1
"10kmE315N144";3150000;1440000;0.999996535768466;1
"10kmE315N161";3150000;1610000;0.999985689878411;1
"10kmE315N236";3150000;2360000;0.670220992647238;1
"10kmE315N335";3150000;3350000;0.734640315480351;1
"10kmE315N364";3150000;3640000;0.9999804690018;1
"10kmE315N479";3150000;4790000;0.99999535492085;1
"10kmE316N143";3160000;1430000;0.999996326353731;1
"10kmE316N160";3160000;1600000;0.999986754020156;1
"10kmE316N161";3160000;1610000;0.999992753817663;1
"10kmE316N335";3160000;3350000;0.742107934493238;1
"10kmE316N479";3160000;4790000;0.999991510774663;1
"10kmE317N143";3170000;1430000;0.999997246003928;1
"10kmE317N160";3170000;1600000;0.999990735853579;1
"10kmE317N335";3170000;3350000;0.639825033075584;1
"10kmE317N480";3170000;4800000;0.999994520763673;1
"10kmE318N143";3180000;1430000;0.999992714242757;1
"10kmE318N160";3180000;1600000;0.999990339159632;1
"10kmE318N480";3180000;4800000;0.999992573064069;1
"10kmE318N504";3180000;5040000;0.999987690080353;1
"10kmE319N142";3190000;1420000;0.999996057794561;1
"10kmE319N143";3190000;1430000;0.99999590280029;1
"10kmE319N371";3190000;3710000;0.999976421129915;1
"10kmE320N142";3200000;1420000;0.99999685476559;1
"10kmE320N312";3200000;3120000;0.999999261439949;1
"10kmE320N335";3200000;3350000;0.999988954177286;1
"10kmE320N371";3200000;3710000;0.999994965999431;1
"10kmE320N493";3200000;4930000;0.999999651631164;1
"10kmE321N142";3210000;1420000;0.999996530934365;1
"10kmE321N161";3210000;1610000;0.999988928821287;1
"10kmE321N236";3210000;2360000;0.99997740956415;1
"10kmE321N313";3210000;3130000;0.875055201166095;1
"10kmE321N370";3210000;3700000;0.999994337203919;1
"10kmE321N371";3210000;3710000;0.999986922228543;1
"10kmE321N482";3210000;4820000;0.999991419433976;1
"10kmE321N493";3210000;4930000;0.999999700592747;1
"10kmE322N142";3220000;1420000;0.999996346493558;1
"10kmE322N161";3220000;1610000;0.999989325045011;1
"10kmE322N236";3220000;2360000;0.724618216215627;1
"10kmE322N286";3220000;2860000;0.999982301895044;1
"10kmE322N288";3220000;2880000;0.999981744371756;1
"10kmE322N313";3220000;3130000;0.840667196277037;1
"10kmE322N337";3220000;3370000;0.999994385694578;1
"10kmE322N371";3220000;3710000;0.999987517482045;1
"10kmE322N372";3220000;3720000;0.999992614854583;1
"10kmE322N491";3220000;4910000;1;1
"10kmE322N499";3220000;4990000;0.999988902168812;1
"10kmE322N500";3220000;5000000;0.999988161412928;1
"10kmE323N142";3230000;1420000;0.999989453399584;1
"10kmE323N286";3230000;2860000;0.999979980325952;1
"10kmE323N287";3230000;2870000;0.815054306367694;1
"10kmE323N289";3230000;2890000;0.639007946787317;1
"10kmE323N290";3230000;2900000;0.999989724233805;1
"10kmE323N309";3230000;3090000;0.747722568883498;1
"10kmE323N340";3230000;3400000;0.999998111466317;1
"10kmE323N341";3230000;3410000;0.999999995327472;1
"10kmE323N372";3230000;3720000;0.999974479918936;1
"10kmE323N484";3230000;4840000;0.99999997980374;1
"10kmE323N500";3230000;5000000;0.999989621300576;1
"10kmE324N142";3240000;1420000;0.999997076765964;1
"10kmE324N161";3240000;1610000;0.999991761105759;1
"10kmE324N288";3240000;2880000;0.999987058636332;1
"10kmE324N290";3240000;2900000;0.999990475631089;1
"10kmE324N313";3240000;3130000;0.999998890825571;1
"10kmE324N314";3240000;3140000;0.999975423917372;1
"10kmE324N370";3240000;3700000;0.999981558749911;1
"10kmE324N371";3240000;3710000;0.999970786788025;1
"10kmE324N372";3240000;3720000;0.999980555038043;1
"10kmE324N387";3240000;3870000;0.938999600348445;1
"10kmE324N500";3240000;5000000;0.999993371625319;1
"10kmE325N142";3250000;1420000;0.999997326345547;1
"10kmE325N143";3250000;1430000;0.999997567200412;1
"10kmE325N162";3250000;1620000;0.999976525013679;1
"10kmE325N315";3250000;3150000;0.999973543657114;1
"10kmE325N342";3250000;3420000;0.999983502303918;1
"10kmE325N343";3250000;3430000;0.999949501386617;1
"10kmE325N344";3250000;3440000;0.999986927391026;1
"10kmE325N351";3250000;3510000;0.999987287927608;1
"10kmE325N352";3250000;3520000;0.999983830359857;1
"10kmE325N370";3250000;3700000;0.999967031099339;1
"10kmE325N387";3250000;3870000;0.929982964993456;1
"10kmE325N388";3250000;3880000;0.932448284975997;1
"10kmE325N389";3250000;3890000;0.935192383536161;1
"10kmE326N143";3260000;1430000;0.999996508903594;1
"10kmE326N311";3260000;3110000;0.999998583460846;1
"10kmE326N315";3260000;3150000;0.919745230592932;1
"10kmE326N316";3260000;3160000;0.999970195761928;1
"10kmE326N347";3260000;3470000;0.99997804673697;1
"10kmE326N348";3260000;3480000;0.999957764701756;1
"10kmE326N351";3260000;3510000;0.999988579460799;1
"10kmE326N369";3260000;3690000;0.999975853087661;1
"10kmE326N382";3260000;3820000;0.944166158799647;1
"10kmE326N389";3260000;3890000;0.673206577745762;1
"10kmE326N390";3260000;3900000;0.931117779907415;1
"10kmE326N391";3260000;3910000;0.937912984239141;1
"10kmE327N234";3270000;2340000;0.442829281112197;1
"10kmE327N328";3270000;3280000;0.889506947282463;1
"10kmE327N382";3270000;3820000;0.952688700012069;1
"10kmE327N383";3270000;3830000;0.944550959708882;1
"10kmE327N391";3270000;3910000;0.941366041347958;1
"10kmE327N393";3270000;3930000;0.925072288807839;1
"10kmE327N394";3270000;3940000;0.930625603189994;1
"10kmE327N395";3270000;3950000;0.952001961037169;1
"10kmE327N396";3270000;3960000;0.935077262834248;1
"10kmE327N397";3270000;3970000;0.964185927076938;1
"10kmE328N144";3280000;1440000;0.999996005229967;1
"10kmE328N283";3280000;2830000;0.99996948883022;1
"10kmE328N284";3280000;2840000;0.999978903983498;1
"10kmE328N294";3280000;2940000;0.999991068975325;1
"10kmE328N312";3280000;3120000;0.999975225664648;1
"10kmE328N316";3280000;3160000;0.999998636568382;1
"10kmE328N317";3280000;3170000;0.999986035198749;1
"10kmE328N327";3280000;3270000;0.999986064509706;1
"10kmE328N331";3280000;3310000;0.999990367058949;1
"10kmE328N376";3280000;3760000;0.999997742002011;1
"10kmE328N377";3280000;3770000;0.999996392924451;1
"10kmE328N378";3280000;3780000;0.999997606292235;1
"10kmE328N391";3280000;3910000;0.759899233669083;1
"10kmE328N392";3280000;3920000;0.919502281547941;1
"10kmE328N393";3280000;3930000;0.955253763698781;1
"10kmE328N394";3280000;3940000;0.948009205144564;1
"10kmE328N395";3280000;3950000;0.957950828948007;1
"10kmE328N396";3280000;3960000;0.942627481514706;1
"10kmE328N397";3280000;3970000;0.932674729126102;1
"10kmE329N145";3290000;1450000;0.999996086624266;1
"10kmE329N312";3290000;3120000;0.999984744539014;1
"10kmE329N316";3290000;3160000;0.985124709707472;1
"10kmE329N317";3290000;3170000;0.999998817144294;1
"10kmE329N331";3290000;3310000;0.862083857648853;1
"10kmE329N332";3290000;3320000;0.999988835497405;1
"10kmE329N357";3290000;3570000;0.97213237360984;1
"10kmE329N374";3290000;3740000;0.999997030834815;1
"10kmE329N375";3290000;3750000;0.902983137561719;1
"10kmE329N377";3290000;3770000;0.999997094341431;1
"10kmE329N384";3290000;3840000;0.929978791774021;1
"10kmE329N394";3290000;3940000;0.852915144162174;1
"10kmE329N395";3290000;3950000;0.94290953099405;1
"10kmE329N397";3290000;3970000;0.932971102899184;1
"10kmE329N398";3290000;3980000;0.924400513268394;1
"10kmE329N402";3290000;4020000;0.949536490668343;1
"10kmE329N403";3290000;4030000;0.941095383629776;1
"10kmE330N167";3300000;1670000;0.999978618096663;1
"10kmE330N283";3300000;2830000;0.818722002303166;1
"10kmE330N317";3300000;3170000;0.999998711054318;1
"10kmE330N318";3300000;3180000;0.976504345975682;1
"10kmE330N319";3300000;3190000;0.999999500034372;1
"10kmE330N320";3300000;3200000;0.999999777058593;1
"10kmE330N321";3300000;3210000;0.999990545452606;1
"10kmE330N326";3300000;3260000;0.999973286693011;1
"10kmE330N327";3300000;3270000;0.999992628409755;1
"10kmE330N332";3300000;3320000;0.99997585169594;1
"10kmE330N356";3300000;3560000;0.99998637595576;1
"10kmE330N357";3300000;3570000;0.95980658762604;1
"10kmE330N361";3300000;3610000;0.999967030504966;1
"10kmE330N373";3300000;3730000;0.999986386222712;1
"10kmE330N375";3300000;3750000;0.905186935792951;1
"10kmE330N376";3300000;3760000;0.955393698137879;1
"10kmE330N377";3300000;3770000;0.999998400375289;1
"10kmE330N378";3300000;3780000;0.999997489463839;1
"10kmE330N384";3300000;3840000;0.854386373197855;1
"10kmE330N385";3300000;3850000;0.871549245681188;1
"10kmE330N398";3300000;3980000;0.928013243016343;1
"10kmE330N399";3300000;3990000;0.931884035631023;1
"10kmE330N403";3300000;4030000;0.936509541821862;1
"10kmE331N294";3310000;2940000;0.999982871581455;1
"10kmE331N311";3310000;3110000;0.999957467076726;1
"10kmE331N319";3310000;3190000;0.999999189591274;1
"10kmE331N320";3310000;3200000;0.999990298176164;1
"10kmE331N332";3310000;3320000;0.999986552097703;1
"10kmE331N361";3310000;3610000;0.999974283375557;1
"10kmE331N372";3310000;3720000;0.999979885767617;1
"10kmE331N380";3310000;3800000;0.874256349215002;1
"10kmE331N382";3310000;3820000;0.999986372441869;1
"10kmE331N388";3310000;3880000;0.495914568558664;1
"10kmE331N398";3310000;3980000;0.935847353408148;1
"10kmE331N399";3310000;3990000;0.938387640954246;1
"10kmE331N400";3310000;4000000;0.798328230851972;1
"10kmE332N168";3320000;1680000;0.999986988667197;1
"10kmE332N232";3320000;2320000;0.454566238955537;1
"10kmE332N277";3320000;2770000;0.864745619717447;1
"10kmE332N278";3320000;2780000;0.627472641914838;1
"10kmE332N279";3320000;2790000;0.636266705566586;1
"10kmE332N280";3320000;2800000;0.725500814529721;1
"10kmE332N311";3320000;3110000;0.99997399026168;1
"10kmE332N320";3320000;3200000;0.999970137091683;1
"10kmE332N321";3320000;3210000;0.99996257448624;1
"10kmE332N325";3320000;3250000;0.999997931807235;1
"10kmE332N326";3320000;3260000;0.999991495978207;1
"10kmE332N360";3320000;3600000;0.856512570492148;1
"10kmE332N376";3320000;3760000;0.999989697074847;1
"10kmE332N377";3320000;3770000;0.999980935663011;1
"10kmE332N380";3320000;3800000;0.999991778250501;1
"10kmE332N383";3320000;3830000;0.999976222601863;1
"10kmE332N398";3320000;3980000;0.904990756882898;1
"10kmE332N399";3320000;3990000;0.917403528137462;1
"10kmE332N401";3320000;4010000;0.924000974503133;1
"10kmE333N168";3330000;1680000;0.99998310068464;1
"10kmE333N310";3330000;3100000;0.66653408862339;1
"10kmE333N311";3330000;3110000;0.644490278842492;1
"10kmE333N321";3330000;3210000;0.818814790641612;1
"10kmE333N322";3330000;3220000;0.913149175300406;1
"10kmE333N323";3330000;3230000;0.767327677054474;1
"10kmE333N324";3330000;3240000;0.999974959578326;1
"10kmE333N326";3330000;3260000;0.999997073979938;1
"10kmE333N332";3330000;3320000;0.999987579573035;1
"10kmE333N339";3330000;3390000;0.999990567034061;1
"10kmE333N369";3330000;3690000;0.953828327287178;1
"10kmE333N370";3330000;3700000;0.999982043689113;1
"10kmE333N375";3330000;3750000;0.999984552350139;1
"10kmE333N377";3330000;3770000;0.999979240252999;1
"10kmE333N382";3330000;3820000;0.780842027853796;1
"10kmE333N383";3330000;3830000;0.999980763595961;1
"10kmE334N168";3340000;1680000;0.999968985637758;1
"10kmE334N295";3340000;2950000;0.99998188491787;1
"10kmE334N310";3340000;3100000;0.61887265176514;1
"10kmE334N321";3340000;3210000;0.999984666258977;1
"10kmE334N322";3340000;3220000;0.999969113343525;1
"10kmE334N323";3340000;3230000;0.77544111900999;1
"10kmE334N324";3340000;3240000;0.999967465995876;1
"10kmE334N325";3340000;3250000;0.999996723178554;1
"10kmE334N332";3340000;3320000;0.999983391111427;1
"10kmE334N333";3340000;3330000;0.999989237879674;1
"10kmE334N338";3340000;3380000;0.99996555223992;1
"10kmE334N339";3340000;3390000;0.999979699352912;1
"10kmE334N340";3340000;3400000;0.969691802105182;1
"10kmE334N341";3340000;3410000;0.999995839539927;1
"10kmE334N380";3340000;3800000;0.92759024399047;1
"10kmE334N403";3340000;4030000;0.999995824031145;1
"10kmE335N167";3350000;1670000;0.999981668178502;1
"10kmE335N232";3350000;2320000;0.999959899530947;1
"10kmE335N278";3350000;2780000;0.999984463006743;1
"10kmE335N311";3350000;3110000;0.999991965225524;1
"10kmE335N321";3350000;3210000;0.99999776573704;1
"10kmE335N322";3350000;3220000;0.999997254671123;1
"10kmE335N323";3350000;3230000;0.999979033083268;1
"10kmE335N324";3350000;3240000;0.99999093956126;1
"10kmE335N325";3350000;3250000;0.999975750903079;1
"10kmE335N337";3350000;3370000;0.999981302762568;1
"10kmE335N343";3350000;3430000;0.999995518055978;1
"10kmE335N346";3350000;3460000;0.778686841989505;1
"10kmE335N382";3350000;3820000;0.999986057511148;1
"10kmE335N403";3350000;4030000;0.936453673316623;1
"10kmE336N167";3360000;1670000;0.999985490517923;1
"10kmE336N275";3360000;2750000;0.773098487602719;1
"10kmE336N277";3360000;2770000;0.999970519873543;1
"10kmE336N278";3360000;2780000;0.999983129434283;1
"10kmE336N321";3360000;3210000;0.999998263242551;1
"10kmE336N322";3360000;3220000;0.970720248799071;1
"10kmE336N323";3360000;3230000;0.999996611321197;1
"10kmE336N324";3360000;3240000;0.999984687784974;1
"10kmE336N334";3360000;3340000;0.999979789272102;1
"10kmE336N335";3360000;3350000;0.999986270582458;1
"10kmE336N336";3360000;3360000;0.999991404671826;1
"10kmE336N362";3360000;3620000;0.999992272808474;1
"10kmE336N364";3360000;3640000;0.999994895931442;1
"10kmE336N378";3360000;3780000;0.999989137504255;1
"10kmE336N379";3360000;3790000;0.999993574209052;1
"10kmE336N385";3360000;3850000;0.730851370601812;1
"10kmE336N400";3360000;4000000;0.999971580581443;1
"10kmE336N403";3360000;4030000;0.926679955801471;1
"10kmE337N167";3370000;1670000;0.999988135587486;1
"10kmE337N170";3370000;1700000;0.999975158717937;1
"10kmE337N270";3370000;2700000;0.806508718456946;1
"10kmE337N271";3370000;2710000;0.607906107826215;1
"10kmE337N272";3370000;2720000;0.673836094738849;1
"10kmE337N277";3370000;2770000;0.999950965790086;1
"10kmE337N278";3370000;2780000;0.999991281906331;1
"10kmE337N295";3370000;2950000;0.999973923860485;1
"10kmE337N312";3370000;3120000;0.99997058441608;1
"10kmE337N313";3370000;3130000;0.999971300997652;1
"10kmE337N321";3370000;3210000;0.98869422219649;1
"10kmE337N322";3370000;3220000;0.892841913560219;1
"10kmE337N335";3370000;3350000;0.99998734210957;1
"10kmE337N337";3370000;3370000;0.999996674459279;1
"10kmE337N354";3370000;3540000;0.999982525403541;1
"10kmE337N360";3370000;3600000;0.999994194346868;1
"10kmE337N361";3370000;3610000;0.999976700939977;1
"10kmE337N362";3370000;3620000;0.9999830250871;1
"10kmE338N169";3380000;1690000;0.999984935539318;1
"10kmE338N170";3380000;1700000;0.999975209796338;1
"10kmE338N172";3380000;1720000;0.999984990482849;1
"10kmE338N268";3380000;2680000;0.783127868527407;1
"10kmE338N271";3380000;2710000;0.672666766172259;1
"10kmE338N272";3380000;2720000;0.943340951651937;1
"10kmE338N274";3380000;2740000;0.999948711299154;1
"10kmE338N293";3380000;2930000;0.999958803633649;1
"10kmE338N294";3380000;2940000;0.999957942473157;1
"10kmE338N313";3380000;3130000;0.672435310515358;1
"10kmE338N321";3380000;3210000;0.982142154892611;1
"10kmE338N322";3380000;3220000;0.935245131525966;1
"10kmE338N345";3380000;3450000;0.999976764119531;1
"10kmE338N354";3380000;3540000;0.99995711540923;1
"10kmE338N357";3380000;3570000;0.999987436304487;1
"10kmE338N360";3380000;3600000;0.99999999817962;1
"10kmE338N361";3380000;3610000;0.999999925332616;1
"10kmE338N366";3380000;3660000;0.999989691982507;1
"10kmE339N172";3390000;1720000;0.999973443125775;1
"10kmE339N173";3390000;1730000;0.999976591223139;1
"10kmE339N234";3390000;2340000;0.999959427584586;1
"10kmE339N235";3390000;2350000;0.999980562458438;1
"10kmE339N236";3390000;2360000;0.999979448034933;1
"10kmE339N292";3390000;2920000;0.999971765540781;1
"10kmE339N293";3390000;2930000;0.999957033812131;1
"10kmE339N314";3390000;3140000;0.64653560618873;1
"10kmE339N320";3390000;3200000;0.999995226537723;1
"10kmE339N321";3390000;3210000;0.887774760444045;1
"10kmE339N322";3390000;3220000;0.918260579581227;1
"10kmE339N354";3390000;3540000;0.999969245573491;1
"10kmE339N360";3390000;3600000;0.999990438935505;1
"10kmE339N396";3390000;3960000;0.999989810957833;1
"10kmE340N236";3400000;2360000;0.999998178580681;1
"10kmE340N237";3400000;2370000;0.999984446356396;1
"10kmE340N238";3400000;2380000;0.999985564687726;1
"10kmE340N267";3400000;2670000;0.999974176167958;1
"10kmE340N292";3400000;2920000;0.999954676420394;1
"10kmE340N300";3400000;3000000;0.999998831757449;1
"10kmE340N314";3400000;3140000;0.954918251894773;1
"10kmE340N322";3400000;3220000;0.614329858031586;1
"10kmE340N344";3400000;3440000;0.999970675126218;1
"10kmE341N239";3410000;2390000;0.999996111115813;1
"10kmE341N240";3410000;2400000;0.999985573125541;1
"10kmE341N242";3410000;2420000;0.999968347010951;1
"10kmE341N265";3410000;2650000;0.999970003741202;1
"10kmE341N266";3410000;2660000;0.999967949984801;1
"10kmE341N292";3410000;2920000;0.999966104714499;1
"10kmE341N314";3410000;3140000;0.773147814304518;1
"10kmE341N322";3410000;3220000;0.840404584225155;1
"10kmE341N344";3410000;3440000;0.999977631868029;1
"10kmE341N360";3410000;3600000;0.999983757442211;1
"10kmE341N361";3410000;3610000;0.999997595112131;1
"10kmE342N243";3420000;2430000;0.999980873339725;1
"10kmE342N244";3420000;2440000;0.999974614317347;1
"10kmE342N245";3420000;2450000;0.999974170448009;1
"10kmE342N246";3420000;2460000;0.999970798611079;1
"10kmE342N263";3420000;2630000;0.999977308899385;1
"10kmE342N264";3420000;2640000;0.63955681913455;1
"10kmE342N265";3420000;2650000;0.999973389763135;1
"10kmE342N266";3420000;2660000;0.999981767542731;1
"10kmE342N299";3420000;2990000;0.999975131117116;1
"10kmE342N300";3420000;3000000;0.999984332400626;1
"10kmE342N313";3420000;3130000;0.999979249468048;1
"10kmE342N360";3420000;3600000;0.999973915939809;1
"10kmE343N183";3430000;1830000;0.999985226364019;1
